개방자치단체코드,관리번호,인허가번호,영업상태명,폐업일자,데이터갱신구분,업소명,도로명주소,소재지주소,영업상태코드,전화번호,신청일자,지정일자,지정취소일자,지정취소사유,불가일자,불가사유,음식의유형,주된음식종류,재지정일자,데이터갱신시점,최종수정시점
3150000,3150000-101-2004-00559,20040077435,폐업,2015-12-17,I,고기천하,"서울특별시 강서구 강서로33가길 58, 1층 (화곡동, 3동)",서울특별시 강서구 화곡동 1032-0 (지상 1층) ,02,0226929220,2005-06-22,2005-07-12,2006-10-10,영업자지위승계,,,,생삼겹살,,2025-12-15 16:21:53,2015-12-17 16:15:01
3150000,3150000-101-2004-00610,20040077575,영업,,I,차이나,"서울특별시 강서구 공항대로 382, 상가동 2층 206호 (화곡동, 6동 우장산롯데낙천대)",서울특별시 강서구 화곡동 1145-0 우장산롯데낙천대 (지상 2층) 상가동 206호,01,0226979119,2008-08-01,2008-07-09,2009-08-10,행정처분,,,,자장면,2009-08-05,2025-12-15 16:21:53,2018-09-04 10:35:58
3150000,3150000-101-2004-00642,20040077626,폐업,2012-09-03,I,다미,,서울특별시 강서구 방화동 294-10 ,02,0226666683,2008-08-01,2008-07-09,2011-10-31,기준미달,,,,광어회,2010-08-03,2025-12-15 16:21:53,2012-09-13 09:58:48
3150000,3150000-101-2004-00664,20040077686,폐업,2009-04-08,I,큰마루,,서울특별시 강서구 화곡동 902-3 ,02,0226083522,2007-05-31,2007-06-28,2009-04-08,폐업민원처리: 200931500000036713,,,,부페,2008-07-09,2025-12-15 16:21:53,2009-04-08 00:00:00
3150000,3150000-101-2004-00688,20040077721,폐업,2011-12-12,I,유황청둥오리명가,,서울특별시 강서구 등촌동 668-6 (지상 3층) ,02,0236628573,2005-06-22,2008-07-09,2011-10-31,폐업,,,,오리고기,2010-08-03,2025-12-15 16:21:53,2011-12-12 09:58:57
3150000,3150000-101-2005-00002,20050076005,폐업,2016-09-21,I,상하이 몽,"서울특별시 강서구 공항대로46길 47, 2층 (화곡동, 6동)",서울특별시 강서구 화곡동 1112-6 (지상 2층) ,02,0226978338,2008-08-01,2008-07-09,2011-10-31,기준미달,,,,탕수육,2010-08-03,2025-12-15 16:21:53,2016-09-20 17:58:16
3150000,3150000-101-2005-00173,20050076396,영업,,I,신의주순대와쭈꾸미,"서울특별시 강서구 화곡로68길 47, 1층 105~106호 (등촌동, 1동 트라비하우스)",서울특별시 강서구 등촌동 628-18 외2필지 트라비하우스 (지상 1층) 106동 105호,01,0226583969,2007-06-08,2008-07-09,2022-12-08,,,,한식,순대국,2021-12-02,2025-12-15 16:21:53,2022-12-08 14:31:01
3150000,3150000-101-2005-00181,20050076422,폐업,2025-06-10,I,속초붉은대게,"서울특별시 강서구 화곡로60길 22, 1층 (화곡동)",서울특별시 강서구 화곡동 1115-29 ,02,0226993592,2007-06-08,2007-06-28,2025-06-10,폐업민원처리: 202531500000094213,,,한식,홍게찜,2024-12-04,2025-12-15 16:21:53,2025-06-10 17:51:45
3150000,3150000-101-2005-00205,20050076466,폐업,2009-06-11,I,미가도,,서울특별시 강서구 화곡동 901-27 (1층) ,02,,2008-08-01,2008-07-09,2009-06-11,폐업민원처리: 200931500000062902,,,,광어회,,2025-12-15 16:21:53,2009-06-11 00:00:00
3150000,3150000-101-2005-00212,20050076487,폐업,2010-04-30,I,숯불고기굼터,,서울특별시 강서구 염창동 252-5 성우빌딩 1층 101호 ,02,0236629280,2007-06-08,2007-06-28,2010-04-30,폐업민원처리: 201031500000062905,,,,돼지고기,2009-08-05,2025-12-15 16:21:53,2010-04-30 14:58:06
3150000,3150000-101-2005-00271,20050076653,폐업,2015-03-30,I,한화호텔앤드리조트(주)명가소반,"서울특별시 강서구 하늘길 112, 1층 (공항동, 국내선청사)",서울특별시 강서구 공항동 1373-0 국내선청사 (지상 1층) ,02,0226652174,2007-06-08,2008-07-09,2015-03-30,폐업민원처리: 201531500000243128,,,,설렁탕,2014-12-16,2025-12-15 16:21:53,2015-03-30 00:00:00
3150000,3150000-101-2005-00272,20050076654,폐업,2015-03-30,I,한화호텔앤드리조트(주)가츠야,"서울특별시 강서구 하늘길 112, 1층 (공항동, 김포공항 국내선청사)",서울특별시 강서구 공항동 1373-0 김포공항 국내선청사 (지상 1층) ,02,,2005-06-22,2005-07-19,2008-07-09,지정취소,,,,비빔밥,,2025-12-15 16:21:53,2014-02-20 18:17:11
3150000,3150000-101-2005-00273,20050076658,폐업,2017-07-14,I,한돈참숯화로구이,"서울특별시 강서구 양천로 516, 1층 102호 (등촌동, 1동 문영빌딩)",서울특별시 강서구 등촌동 628-24 문영빌딩 (지상 1층) 102호,02,0226680001,2007-06-08,2008-07-09,2009-08-05,부적합관리,,,,해물탕,2008-07-09,2025-12-15 16:21:53,2017-07-14 12:00:31
3150000,3150000-101-2005-00285,20050076707,영업,,I,금별맥주 강서구청점,"서울특별시 강서구 공항대로46길 77, 1층 (화곡동, 6동)",서울특별시 강서구 화곡동 1119-10 1층 ,01,0226939994,2009-08-05,2009-08-05,2013-12-02,지정취소,,,,닭갈비,2012-11-30,2025-12-15 16:21:53,2025-06-18 07:34:05
3150000,3150000-101-2005-00324,20050076821,폐업,2023-12-14,I,대운정,"서울특별시 강서구 양천로75길 50, 대운빌딩 4층 (염창동)",서울특별시 강서구 염창동 113-9 대운빌딩 (지상 4층) ,02,0236634596,2009-07-27,2009-07-27,2013-12-02,지정취소,,,,해물샤브샤브,2012-11-30,2025-12-15 16:21:53,2023-12-14 15:38:35
3150000,3150000-101-2005-00352,20050076904,폐업,2017-04-24,I,통일동산 두부마을,"서울특별시 강서구 방화대로 375, 1층 (방화동, 1동)",서울특별시 강서구 방화동 293-4 (지상 1층) ,02,0226643358,2008-08-01,2008-07-09,2012-11-07,지정취소,,,,두부정식,2012-11-30,2025-12-15 16:21:53,2017-04-24 09:44:00
3150000,3150000-101-2005-00415,20050077048,폐업,2021-06-07,I,더 키친 카타니아,"서울특별시 강서구 공항대로 337, 1층 (등촌동, 3동)",서울특별시 강서구 등촌동 664-2 (지상 1층) ,02,0236650855,2013-12-01,2013-12-02,2016-11-03,2016년 모범음식점 평가기준 미달,,,경양식,스파게티,2015-11-18,2025-12-15 16:21:53,2021-06-07 13:12:51
3150000,3150000-101-2005-00449,20050077117,폐업,2010-05-25,I,만가화로구이,,서울특별시 강서구 방화동 573-7 외 1필지 (지상 1층) ,02,0226628592,2007-06-08,2007-06-28,2010-05-04,행정처분,,,,돼지갈비,2009-08-05,2025-12-15 16:21:53,2010-06-15 17:23:55
3150000,3150000-101-2005-00470,20050077167,폐업,2017-05-02,I,고기굼터,"서울특별시 강서구 양천로 376 (등촌동,(지상 1~2층))",서울특별시 강서구 등촌동 789 (지상 1~2층) ,02,0236638592,2008-07-09,2008-07-09,2011-10-31,기준미달,,,,돼지갈비,2010-08-03,2025-12-15 16:21:53,2017-05-02 10:57:39
3150000,3150000-101-2005-00471,20050077168,영업,,I,화로구이,"서울특별시 강서구 강서로 374, 1~3층 (등촌동)",서울특별시 강서구 등촌동 673 ,01,0236633292,2007-06-08,2008-07-09,,,,,한식,돼지갈비,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:21:16
3150000,3150000-101-2005-00508,20050077235,폐업,2015-12-07,I,무한리필 간큰오리,"서울특별시 강서구 양천로57길 9-13, 2층 202~206,208호 (가양동, 휴먼빌)","서울특별시 강서구 가양동 1479-9 휴먼빌 (지상 2층) 202~206, 2호",02,0220550088,2010-06-04,2010-08-03,2008-07-09,지정취소,,,,한우등심,,2025-12-15 16:21:53,2015-12-08 09:20:52
3150000,3150000-101-2006-00075,20060076175,폐업,2020-12-31,I,징차이짜장,"서울특별시 강서구 공항대로41길 10, 1층 (등촌동, 3동)",서울특별시 강서구 등촌동 664-0 (지상 1층) ,02,0236648281,2007-06-08,2008-07-09,2014-12-16,평가기준미달,,,,등심,2013-12-02,2025-12-15 16:21:53,2020-12-31 13:05:52
3150000,3150000-101-2006-00077,20060076176,폐업,2016-01-18,I,다다일식,"서울특별시 강서구 양천로 731, 309동 107-2호 (염창동,(지상 1층))",서울특별시 강서구 염창동 258-1 (지상 1층) 309동 107-2호,02,0226588839,2007-06-08,2008-07-09,2011-10-31,기준미달,,,,모듬회,2010-08-03,2025-12-15 16:21:53,2011-11-30 16:52:35
3150000,3150000-101-2006-00155,20060076334,폐업,2013-03-04,I,씨제이푸드빌(주)씨푸드오션김포점,"서울특별시 강서구 공항대로 308, 1~3층 (내발산동, 우장산동)",서울특별시 강서구 내발산동 647-2 1~3층 ,02,0226682005,2007-06-08,2007-06-28,2013-03-04,폐업민원처리: 201331500000147426,,,,킹크랩,2011-10-31,2025-12-15 16:21:53,2013-03-04 00:00:00
3150000,3150000-101-2006-00161,20060076349,폐업,2009-10-06,I,마라도,,서울특별시 강서구 방화동 450-22 ,02,0226667373,2007-06-08,2007-06-28,2009-10-06,폐업민원처리: 200931500000114177,,,,랍스타,2009-08-05,2025-12-15 16:21:53,2009-12-15 09:59:39
3150000,3150000-101-2006-00171,20060076368,폐업,2018-07-17,I,황제횟집,"서울특별시 강서구 공항대로42길 16, 1층 (내발산동, 우장산동)",서울특별시 강서구 내발산동 650-16 (지상 1층) ,02,0226689244,2007-06-08,2007-06-28,2012-02-07,,,,,부대찌개,2010-08-03,2025-12-15 16:21:53,2018-07-17 09:33:47
3150000,3150000-101-2006-00180,20060076388,폐업,2013-09-24,I,대촌오리참숯구이,"서울특별시 강서구 강서로5나길 109 (화곡동,(지상1층))",서울특별시 강서구 화곡동 929-1 (지상1층) ,02,0226968503,2011-10-05,2011-10-31,2013-09-25,직권폐업처리,,,한식,오리구이,2012-10-31,2025-12-15 16:21:53,2013-09-25 13:26:42
3150000,3150000-101-2006-00184,20060076395,폐업,2014-01-07,I,엉터리생고기,"서울특별시 강서구 강서로45가길 10, 1층 (화곡동, 3동)",서울특별시 강서구 화곡동 1007-4 (지상 1층) ,02,0226053336,2008-08-01,2008-07-09,2014-01-07,폐업민원처리: 201431500000008844,,,,갈비,2013-12-02,2025-12-15 16:21:53,2014-01-07 00:00:00
3150000,3150000-101-2006-00190,20060076400,폐업,2020-10-13,I,줄줄이한식부페,"서울특별시 강서구 강서로 27, 9층 901호 (화곡동, 1동 화곡심포니타워)",서울특별시 강서구 화곡동 898-1 화곡심포니타워 (지상 9층) 901호,02,0226075333,2007-06-08,2007-06-28,2020-10-13,폐업민원처리: 202031500001221210,,,뷔페,부페,2019-12-03,2025-12-15 16:21:53,2020-10-13 16:14:10
3150000,3150000-101-2006-00195,20060076405,폐업,2012-12-05,I,88낙지아구찜,,서울특별시 강서구 내발산동 646-1 순봉빌딩 (지상 2층) 208호,02,0236653747,2008-08-01,2008-07-09,2012-12-05,폐업민원처리: 201231500000258923,,,,동태탕,2011-10-31,2025-12-15 16:21:53,2012-12-05 00:00:00
3150000,3150000-101-2006-00214,20060076447,폐업,2015-11-06,I,송화화로구이,"서울특별시 강서구 방화대로 351, 1층 (방화동, 1동)",서울특별시 강서구 방화동 274-2 (지상 1층) ,02,0226659191,2007-06-08,2007-06-28,2012-11-07,지정취소,,,,돼지갈비,2012-11-30,2025-12-15 16:21:53,2015-11-24 17:40:17
3150000,3150000-101-2006-00230,20060076498,폐업,2014-04-21,I,양푼서울불고기,"서울특별시 강서구 초록마을로 10, 1~2층 (화곡동, 본동)",서울특별시 강서구 화곡동 70-59 (지상 1~2층) ,02,0226014269,2007-06-08,2007-06-28,2014-04-21,폐업민원처리: 201431500000245109,,,,불고기,2013-12-02,2025-12-15 16:21:53,2014-04-21 00:00:00
3150000,3150000-101-2006-00257,20060076561,영업,,I,하오아,"서울특별시 강서구 양천로 731, 309동 1층 104-1호 (염창동, 동아3차아파트)",서울특별시 강서구 염창동 258-1 외 1필지 동아3차아파트 (지상 1층) 309동 104-1호,01,0236633330,2009-07-27,2009-07-27,2011-10-31,기준미달,,,,런치코스,2010-08-03,2025-12-15 16:21:53,2017-12-22 14:10:22
3150000,3150000-101-2006-00291,20060076646,영업,,I,(주)닥터로빈 강서지점,서울특별시 강서구 공항대로 396 (주)귀뚜라미보일러사옥빌딩 1층 (화곡동),서울특별시 강서구 화곡동 1094 (주)귀뚜라미보일러사옥빌딩 ,01,0226933100,2012-06-22,2012-06-22,,,,,경양식,"파스타, 피자",2025-12-16,2025-12-15 16:21:53,2025-12-15 20:21:21
3150000,3150000-101-2006-00315,20060076691,폐업,2016-09-21,I,희락,"서울특별시 강서구 하늘길 112, 4층 (공항동, 신국내선청사)",서울특별시 강서구 공항동 1373-0 신국내선청사 (지상 4층) ,02,0226669107,2007-06-08,2008-07-09,2016-09-21,폐업민원처리: 201631500000579758,,,,돈까스,2015-11-18,2025-12-15 16:21:53,2016-09-21 08:58:16
3150000,3150000-101-2006-00316,20060076689,폐업,2016-06-01,I,김포공항 포베이,"서울특별시 강서구 하늘길 112, 4층 (공항동, 국내선청사)",서울특별시 강서구 공항동 1373-0 국내선청사 (지상 4층) ,02,0226625053,2007-06-08,2008-07-09,2016-06-01,폐업민원처리: 201631500000352413,,,,쌀국수,2015-11-18,2025-12-15 16:21:53,2016-06-01 00:00:00
3150000,3150000-101-2006-00317,20060076690,폐업,2016-06-01,I,담채원,"서울특별시 강서구 하늘길 112, 4층 (공항동, 국내선청사)",서울특별시 강서구 공항동 1373-0 국내선청사 (지상 4층) ,02,0226650655,2007-06-08,2009-07-09,2016-06-01,폐업민원처리: 201631500000351555,,,,돌솥비빔밥,2015-11-18,2025-12-15 16:21:53,2016-06-01 00:00:00
3150000,3150000-101-2006-00327,20060076712,영업,,I,샤브미 강서점,"서울특별시 강서구 화곡로 398, 홈플러스강서점앤본사사옥 1층 (등촌동)",서울특별시 강서구 등촌동 639-11 홈플러스강서점앤본사사옥 ,01,0236648383,2016-11-03,2016-11-03,,,,,한식,샤브샤브,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:21:26
3150000,3150000-101-2006-00341,20060076752,폐업,2009-04-10,I,거진항생태마을,,서울특별시 강서구 화곡동 998-8 ,02,0226949770,2007-06-08,2007-06-28,2008-07-09,,,,,생태매운탕,2008-07-09,2025-12-15 16:21:53,2008-08-01 13:14:07
3150000,3150000-101-2006-00359,20060076796,폐업,2013-11-21,I,봉화용두식당,"서울특별시 강서구 공항대로 509, 111~112호 (등촌동,(지상 1층))",서울특별시 강서구 등촌동 649-14 (지상 1층) 111~112호,02,0236611800,2010-05-31,2010-08-03,2013-11-21,폐업민원처리: 201331500000540044,,,,송이돌솥밥,2012-10-31,2025-12-15 16:21:53,2013-11-21 00:00:00
3150000,3150000-101-2006-00384,20060076838,폐업,2024-03-21,I,남산왕돈까스,"서울특별시 강서구 양천로 82-1, 1층 (방화동, 1동)",서울특별시 강서구 방화동 570-6 (지상 1층) ,02,0226670688,2007-06-08,2007-06-28,2018-06-11,모범음식점 재심사 지정취소,,,한식,순대국,2017-11-24,2025-12-15 16:21:53,2024-03-21 10:43:53
3150000,3150000-101-2006-00440,20060076948,폐업,2015-07-01,I,애슐리,"서울특별시 강서구 양천로 지하 431, 1층 (가양동, 2동 홈플러스 가양점)",서울특별시 강서구 가양동 18-24 홈플러스 가양점 (지하 1층) ,02,0226581248,2007-06-08,2008-07-09,2021-12-02,,,,,애슐리프릴립아이,2014-12-16,2025-12-15 16:21:53,2022-12-08 15:01:44
3150000,3150000-101-2006-00458,20060076976,폐업,2018-05-08,I,맑은바닷가의나루터,"서울특별시 강서구 강서로54길 73, 2~3층 (등촌동, 3동)",서울특별시 강서구 등촌동 670-1 (지상 2~3층) ,02,0236630067,2007-06-08,2008-07-09,2012-12-02,,,,일식,모듬회,2017-11-24,2025-12-15 16:21:53,2022-12-08 15:00:00
3150000,3150000-101-2006-00466,20060076990,영업,,I,지호한방삼계탕,"서울특별시 강서구 등촌로 69, 1층 (등촌동, 2동)",서울특별시 강서구 등촌동 566-20 (지상 1층) ,01,0226443995,2009-08-05,2009-08-05,2021-12-02,,,,한식,삼계탕,2020-12-28,2025-12-15 16:21:53,2022-12-08 14:55:07
3150000,3150000-101-2006-00470,20060077005,영업,,I,주식회사 한우1번지,"서울특별시 강서구 양천로 564, 등촌동두산위브센티움 1층 119호 (등촌동)",서울특별시 강서구 등촌동 631 등촌동두산위브센티움 ,01,0226680001,2019-10-17,2019-12-03,,,,,한식,소고기,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:21:31
3150000,3150000-101-2006-00476,20060077019,영업,,I,교동짬뽕 강서구청점,"서울특별시 강서구 화곡로 320, 1층 (화곡동)",서울특별시 강서구 화곡동 1117-15 ,01,0226021093,2009-08-05,2009-08-05,,,,,중국식,짬뽕,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:21:38
3150000,3150000-101-2007-00047,20070076100,폐업,2021-12-08,I,방화초록동원칼국수,"서울특별시 강서구 금낭화로 108, 1층 (방화동, 1동)",서울특별시 강서구 방화동 453-64 (지상 1층) ,02,0226610910,2013-12-01,2013-12-02,2021-12-08,폐업민원처리: 202131500001043511,,,한식,칼국수,2020-12-28,2025-12-15 16:21:53,2021-12-08 16:24:42
3150000,3150000-101-2007-00090,20070076186,폐업,2015-07-15,I,조마루뼈다귀,서울특별시 강서구 양천로 615 (염창동),서울특별시 강서구 염창동 242-17 ,02,0236618890,2009-08-05,2009-08-05,2008-07-09,지정취소,,,,감자탕,2012-11-30,2025-12-15 16:21:53,2014-02-20 14:18:23
3150000,3150000-101-2007-00105,20070076227,폐업,2016-03-30,I,더스카이온(The sky onn),"서울특별시 강서구 하늘길 38, 3층 (방화동, 2동 테크노스카이시티몰)",서울특별시 강서구 방화동 886-0 테크노스카이시티몰 (지상 3층) ,02,0263435560,2008-08-01,2008-07-09,2015-11-18,시설물없음,,,,뷔폐,2014-12-16,2025-12-15 16:21:53,2015-11-19 16:27:44
3150000,3150000-101-2007-00126,20070076280,영업,,I,엉터리생고기가양점,"서울특별시 강서구 공항대로45길 30, 1층 (등촌동, 1동)",서울특별시 강서구 등촌동 655-0 (지상 1층) ,01,0236634333,2008-08-01,2008-07-09,2009-08-05,부적합관리,,,,순대,,2025-12-15 16:21:53,2018-06-22 13:59:32
3150000,3150000-101-2007-00138,20070076308,영업,,I,최고한우돈,"서울특별시 강서구 곰달래로15길 46, 1층 (화곡동, 1동)",서울특별시 강서구 화곡동 421-23 (지상 1층) ,01,0226018100,2008-08-01,2008-07-09,2013-12-02,지정취소,,,,오리고기,2012-11-30,2025-12-15 16:21:53,2018-12-10 10:54:29
3150000,3150000-101-2007-00161,20070076359,폐업,2016-05-26,I,히노무라,"서울특별시 강서구 공항대로46길 47 (화곡동,외 2필지   지상1층)",서울특별시 강서구 화곡동 1112-6 외 2필지   지상1층 ,02,0226059971,2008-08-01,2008-07-09,2008-07-09,지정취소,,,,보쌈,2012-11-30,2025-12-15 16:21:53,2014-02-20 18:19:13
3150000,3150000-101-2007-00165,20070076367,폐업,2013-01-13,I,두계탕,,서울특별시 강서구 등촌동 678-13 ,02,0236634400,2008-08-01,2010-08-03,2012-02-07,,,,,삼계탕,2011-10-31,2025-12-15 16:21:53,2013-01-18 13:30:07
3150000,3150000-101-2007-00180,20070076394,폐업,2016-09-06,I,나들목촌 주식회사,"서울특별시 강서구 등촌로 57, 1~3층 (화곡동, 4동)",서울특별시 강서구 화곡동 772-67 (지상 1~3층) ,02,0226538592,2013-12-01,2013-12-02,2016-09-06,폐업민원처리: 201631500000554377,,,,삼겹살,2015-11-18,2025-12-15 16:21:53,2016-09-06 00:00:00
3150000,3150000-101-2007-00186,20070076412,영업,,I,홍린,"서울특별시 강서구 우장산로15길 25, 1~3층 (화곡동)",서울특별시 강서구 화곡동 1096-17 ,01,0226086556,2012-06-22,2012-06-22,,,,,중국식,탕수육,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:21:43
3150000,3150000-101-2007-00197,20070076430,폐업,2019-12-11,I,아리랑보쌈,"서울특별시 강서구 화곡로 112, 1층 (화곡동, 1동)",서울특별시 강서구 화곡동 1070-1 (지상 1층) ,02,0226073126,2009-08-05,2009-08-05,2019-12-03,폐업,,,한식,보쌈,2018-12-10,2025-12-15 16:21:53,2019-12-11 15:27:55
